Wall time,Step,Value
1512782107.9602249,5,3.4000000953674316
1512782186.4630814,10,6.199999809265137
1512782261.610484,15,5.400000095367432
1512782328.3723304,20,4.400000095367432
1512782402.2262077,25,7.400000095367432
1512782469.171034,30,4.199999809265137
1512782515.8917468,35,4.0
1512782555.132171,40,2.200000047683716
1512782609.4143596,45,3.200000047683716
1512782713.3096225,50,8.0
1512782760.0293074,55,2.799999952316284
1512782850.5702536,60,7.800000190734863
1512782934.6889224,65,7.199999809265137
1512783020.2405746,70,7.800000190734863
1512783077.3908794,75,5.400000095367432
1512783158.0037146,80,7.0
1512783244.140957,85,8.199999809265137
1512783353.0482702,90,10.0
1512783454.2735565,95,10.399999618530273
1512783562.9775524,100,12.199999809265137
1512783680.476946,105,11.0
1512783812.784774,110,13.399999618530273
1512783933.0437627,115,11.600000381469727
1512784035.2565799,120,12.800000190734863
1512784152.7600389,125,9.800000190734863
1512784265.0344312,130,12.600000381469727
1512784392.36049,135,8.600000381469727
1512784522.1394706,140,14.199999809265137
1512784643.0817802,145,17.600000381469727
1512784761.748912,150,14.800000190734863
1512784890.5741856,155,15.800000190734863
1512785012.6827717,160,16.200000762939453
1512785140.4689436,165,18.600000381469727
1512785261.2158875,170,14.199999809265137
1512785375.9335837,175,12.800000190734863
1512785503.9178932,180,19.600000381469727
1512785616.3743582,185,10.0
1512785730.225382,190,10.199999809265137
1512785858.8902276,195,13.0
1512785974.959309,200,14.199999809265137
1512786093.1304662,205,10.0
1512786216.1994145,210,12.399999618530273
1512786339.8221517,215,12.0
1512786459.7953646,220,12.600000381469727
1512786585.618383,225,12.0
1512786714.4566617,230,14.399999618530273
1512786843.6337912,235,15.199999809265137
1512786973.1898785,240,12.0
1512787088.9454753,245,12.800000190734863
1512787213.1932678,250,14.600000381469727
1512787329.0619605,255,13.199999809265137
1512787457.1503189,260,13.399999618530273
1512787584.2624695,265,11.600000381469727
1512787712.932846,270,14.800000190734863
1512787841.619133,275,14.600000381469727
1512787970.0135844,280,13.0
1512788098.634523,285,14.600000381469727
1512788223.9110777,290,11.800000190734863
