Wall time,Step,Value
1512782084.8924363,5,1.600000023841858
1512782132.8785386,10,3.5999999046325684
1512782176.7508457,15,2.200000047683716
1512782246.6158125,20,6.199999809265137
1512782289.7825747,25,2.5999999046325684
1512782363.6818445,30,7.0
1512782417.58888,35,3.200000047683716
1512782497.4065135,40,5.400000095367432
1512782541.1826541,45,3.799999952316284
1512782638.6163828,50,8.600000381469727
1512782725.0869222,55,7.800000190734863
1512782781.0098395,60,4.800000190734863
1512782842.8047857,65,5.0
1512782911.2302039,70,4.800000190734863
1512782966.096872,75,4.599999904632568
1512783040.910069,80,7.0
1512783118.750462,85,6.599999904632568
1512783228.401265,90,10.199999809265137
1512783343.0825922,95,13.199999809265137
1512783446.2545245,100,9.600000381469727
1512783567.6110435,105,11.399999618530273
1512783700.9495687,110,14.800000190734863
1512783816.9514866,115,11.399999618530273
1512783896.45504,120,8.600000381469727
1512784017.0683076,125,11.0
1512784148.1205914,130,12.600000381469727
1512784248.8592699,135,10.399999618530273
1512784381.2192185,140,11.800000190734863
1512784514.005425,145,16.600000381469727
1512784617.9084594,150,11.399999618530273
1512784730.1057127,155,14.800000190734863
1512784854.080704,160,12.399999618530273
1512784981.915316,165,17.799999237060547
1512785098.4013555,170,15.600000381469727
1512785221.393586,175,14.0
1512785351.9674037,180,13.199999809265137
1512785481.2034454,185,15.399999618530273
1512785604.9109557,190,13.800000190734863
1512785734.4984276,195,16.799999237060547
1512785863.465,200,13.399999618530273
1512785976.380032,205,12.800000190734863
1512786105.5662842,210,12.199999809265137
1512786235.301544,215,14.199999809265137
1512786352.2219913,220,13.800000190734863
1512786481.1026106,225,15.600000381469727
1512786610.2012122,230,11.600000381469727
1512786739.2908723,235,16.600000381469727
1512786858.0358744,240,15.800000190734863
1512786988.4280515,245,14.199999809265137
1512787091.9764557,250,14.0
1512787220.6007206,255,15.600000381469727
1512787346.0029776,260,14.800000190734863
1512787456.0257754,265,13.399999618530273
1512787565.9799457,270,10.0
1512787679.7713346,275,12.399999618530273
1512787808.9012365,280,12.600000381469727
1512787931.638849,285,13.399999618530273
1512788059.82322,290,12.600000381469727
1512788182.0801115,295,12.199999809265137
1512788311.4139864,300,13.399999618530273
1512788428.7518992,305,10.600000381469727
1512788556.7517924,310,10.0
1512788672.6290283,315,10.600000381469727
1512788794.5716324,320,10.600000381469727
1512788923.2724054,325,13.800000190734863
1512789051.656255,330,9.600000381469727
1512789143.8767722,335,7.199999809265137
1512789272.4956243,340,10.600000381469727
1512789397.3886752,345,13.199999809265137
1512789519.7196414,350,13.800000190734863
1512789645.597357,355,12.800000190734863
1512789768.4650447,360,13.0
1512789897.7536433,365,11.399999618530273
1512790023.9096844,370,8.399999618530273
1512790151.4269376,375,10.399999618530273
1512790277.7419567,380,5.400000095367432
1512790405.5603962,385,10.600000381469727
1512790532.91259,390,7.199999809265137
1512790661.0209074,395,10.800000190734863
1512790788.6270974,400,4.400000095367432
1512790917.828532,405,5.599999904632568
1512791045.725098,410,9.600000381469727
1512791173.9728446,415,8.600000381469727
1512791302.5021176,420,10.199999809265137
1512791430.192328,425,8.199999809265137
1512791558.7747896,430,9.800000190734863
1512791687.8188477,435,13.399999618530273
1512791817.7712617,440,13.199999809265137
1512791945.9320478,445,6.599999904632568
1512792075.6626654,450,5.800000190734863
1512792203.7730298,455,6.0
1512792332.8066463,460,7.199999809265137
1512792455.8690033,465,8.199999809265137
1512792584.1050382,470,10.0
1512792709.3413591,475,9.399999618530273
1512792841.0501897,480,12.199999809265137
1512792969.2964704,485,9.199999809265137
1512793097.1193402,490,13.199999809265137
1512793226.5008774,495,11.399999618530273
1512793357.9010746,500,10.600000381469727
1512793483.187536,505,7.800000190734863
1512793610.6749816,510,9.0
1512793735.3914871,515,8.199999809265137
1512793858.4029386,520,12.199999809265137
1512793981.8799677,525,13.800000190734863
1512794110.8438067,530,16.399999618530273
1512794240.070572,535,13.399999618530273
1512794366.7259693,540,14.399999618530273
1512794487.255331,545,9.399999618530273
1512794614.8713467,550,13.800000190734863
1512794737.9303179,555,13.399999618530273
1512794851.2701712,560,11.0
1512794963.2039452,565,14.0
1512795086.5883594,570,8.600000381469727
1512795215.945153,575,10.600000381469727
1512795345.068107,580,7.400000095367432
1512795474.8677757,585,9.600000381469727
1512795603.3104236,590,15.800000190734863
1512795724.1451292,595,13.399999618530273
1512795853.5053754,600,12.399999618530273
1512795971.7171352,605,13.800000190734863
1512796101.5908046,610,12.800000190734863
1512796229.5353997,615,14.0
1512796360.3868744,620,12.800000190734863
1512796476.0116897,625,11.399999618530273
1512796595.8173997,630,9.800000190734863
1512796724.480907,635,14.800000190734863
1512796853.3893259,640,15.199999809265137
1512796982.1898556,645,10.0
1512797110.7959013,650,11.399999618530273
1512797231.426443,655,12.800000190734863
1512797350.7334137,660,9.0
1512797479.699342,665,9.0
1512797594.2189357,670,10.800000190734863
1512797724.2925875,675,11.600000381469727
1512797838.9887483,680,12.800000190734863
1512797967.5754404,685,11.399999618530273
1512798095.987782,690,12.800000190734863
1512798223.6218529,695,12.399999618530273
1512798351.7159214,700,13.800000190734863
1512798480.9387732,705,12.600000381469727
1512798609.2746317,710,12.800000190734863
1512798736.809154,715,9.199999809265137
1512798866.9931362,720,10.399999618530273
1512798978.0176165,725,11.600000381469727
1512799095.4133544,730,15.600000381469727
1512799224.403855,735,13.0
1512799354.2215722,740,10.600000381469727
1512799480.0294707,745,14.0
1512799610.979093,750,5.599999904632568
1512799738.4216833,755,9.199999809265137
1512799866.5701904,760,11.199999809265137
1512799993.958485,765,14.199999809265137
1512800113.9271219,770,11.399999618530273
1512800241.1207423,775,12.199999809265137
1512800348.3669071,780,12.199999809265137
1512800458.8669071,785,9.800000190734863
1512800563.330393,790,13.199999809265137
1512800649.9533122,795,8.199999809265137
1512800768.9718807,800,13.800000190734863
1512800896.5768118,805,11.800000190734863
1512801023.1188416,810,17.0
1512801153.5422044,815,16.0
1512801276.2736857,820,13.800000190734863
1512801387.1824734,825,15.199999809265137
1512801515.1290572,830,13.399999618530273
1512801643.1694496,835,10.800000190734863
1512801762.23288,840,15.399999618530273
1512801867.8660405,845,11.199999809265137
1512801995.392319,850,11.600000381469727
1512802111.6728652,855,13.399999618530273
1512802239.7823298,860,13.600000381469727
1512802361.5001225,865,10.800000190734863
1512802489.5129335,870,12.800000190734863
1512802616.825568,875,12.800000190734863
1512802737.7819626,880,11.199999809265137
1512802866.3289435,885,13.800000190734863
1512802993.8186476,890,13.399999618530273
1512803111.7536635,895,12.199999809265137
1512803217.7765172,900,14.800000190734863
1512803344.7156944,905,15.600000381469727
1512803474.5483177,910,14.0
1512803595.24617,915,17.799999237060547
1512803714.4664907,920,10.399999618530273
1512803834.2051353,925,11.800000190734863
1512803956.9894106,930,14.800000190734863
1512804069.2444134,935,12.199999809265137
1512804190.619968,940,11.600000381469727
1512804318.5472407,945,14.399999618530273
1512804444.8382306,950,16.399999618530273
1512804549.6938796,955,11.399999618530273
1512804658.9261744,960,9.800000190734863
1512804785.7373786,965,16.600000381469727
1512804901.0402513,970,12.800000190734863
1512805028.9069386,975,11.600000381469727
1512805153.3223608,980,15.0
1512805283.0240166,985,16.399999618530273
1512805411.0178535,990,15.600000381469727
1512805525.6418743,995,16.799999237060547
1512805645.371407,1000,11.199999809265137
1512805765.2484553,1005,13.199999809265137
1512805892.4391465,1010,15.399999618530273
1512806020.1104076,1015,12.600000381469727
1512806147.7462,1020,13.0
