Wall time,Step,Value
1512600441.3815382,5,9.489663124084473
1512600470.0538359,10,-1.489696741104126
1512600582.4876504,15,10.375467300415039
1512600648.8383303,20,4.956753730773926
1512600786.7195396,25,14.401744842529297
1512600872.619835,30,7.605475425720215
1512601008.3217273,35,10.835753440856934
1512601150.2212238,40,9.956908226013184
1512601306.6771328,45,8.558087348937988
1512601411.4649389,50,6.420590877532959
1512601549.5812235,55,12.410015106201172
1512601682.3931663,60,13.531423568725586
1512601798.0603642,65,13.07248306274414
1512601903.0482016,70,8.715803146362305
1512602023.8435414,75,10.711060523986816
1512602120.8352027,80,7.75101375579834
1512602211.777031,85,5.241766929626465
1512602353.4745212,90,15.33739185333252
1512602500.6104722,95,8.653312683105469
1512602643.2577453,100,12.972707748413086
1512602776.174193,105,8.764324188232422
1512602900.5272815,110,7.409258842468262
1512603036.169825,115,12.364666938781738
1512603195.7945528,120,12.20970630645752
1512603342.172892,125,10.250645637512207
1512603498.742274,130,11.100471496582031
1512603646.5365307,135,8.591609001159668
1512603801.9980114,140,9.477684020996094
1512603930.4971154,145,6.643743991851807
1512604085.6162705,150,14.212151527404785
1512604242.452174,155,14.994961738586426
1512604388.9279397,160,11.430061340332031
1512604546.2929573,165,10.129753112792969
1512604702.2887022,170,11.00429630279541
1512604826.0460367,175,10.020020484924316
1512604977.3939755,180,14.01855754852295
1512605121.7339783,185,12.304444313049316
1512605269.3597515,190,9.108381271362305
1512605425.9931262,195,8.205470085144043
1512605578.4539673,200,6.702288627624512
1512605730.935325,205,10.064116477966309
1512605884.7536154,210,7.436560153961182
1512606036.0026498,215,10.104341506958008
1512606192.2118404,220,9.657020568847656
1512606347.4150157,225,17.808067321777344
1512606502.0767002,230,9.26044750213623
1512606663.6913202,235,8.576661109924316
1512606813.3508801,240,5.948672771453857
1512606949.722502,245,4.967630863189697
1512607108.1037252,250,10.21206283569336
1512607266.0747955,255,11.257859230041504
1512607397.4778044,260,9.34381103515625
1512607529.1116068,265,5.987836837768555
1512607677.8908653,270,7.953048229217529
1512607839.1949806,275,6.518054485321045
1512608000.875784,280,10.14107608795166
1512608136.0861785,285,4.339561939239502
1512608299.7842083,290,4.332993984222412
1512608441.993196,295,4.814513206481934
1512608598.792115,300,3.542494773864746
1512608755.2139492,305,6.703813076019287
1512608913.4861557,310,5.4824018478393555
1512609069.9363523,315,8.287626266479492
1512609226.595181,320,6.833250999450684
1512609353.2563033,325,6.86219596862793
1512609495.6640804,330,4.863401889801025
1512609654.8896856,335,8.336113929748535
1512609816.133018,340,9.57616901397705
1512609975.0728173,345,4.659092903137207
1512610130.1905768,350,8.179330825805664
1512610287.8624434,355,9.162931442260742
1512610448.8805816,360,11.840432167053223
1512610602.206105,365,5.679792404174805
1512610760.235603,370,4.247950553894043
1512610917.2842922,375,5.913842678070068
1512611075.051918,380,6.204815864562988
1512611231.9779954,385,6.026675701141357
1512611380.9340525,390,4.595712184906006
1512611550.1620436,395,8.67568302154541
1512611716.029064,400,3.2795615196228027
1512611885.1456091,405,5.150487422943115
1512612034.120387,410,5.695741653442383
