Wall time,Step,Value
1512492892.2849572,10,-5.0
1512492923.0239806,20,-7.0
1512492967.6121998,30,5.0
1512492986.5576038,35,10.0
1512493021.2027678,45,7.0
1512493051.2348108,55,1.0
1512610499.4843113,5,3.799999952316284
1512610538.534464,10,5.599999904632568
1512610559.7174706,15,1.2000000476837158
1512610687.2912543,20,5.400000095367432
1512610732.844487,25,7.199999809265137
1512610765.2780325,30,5.800000190734863
1512610804.7952642,35,5.800000190734863
1512610854.4113927,40,8.199999809265137
1512610891.0312393,45,6.400000095367432
1512610912.7032995,50,2.799999952316284
1512610997.0565188,60,11.0
1512611102.7135265,70,12.399999618530273
1512611137.0389662,75,5.400000095367432
1512611236.3144064,85,7.400000095367432
1512611369.1371713,100,8.0
1512611411.5177665,105,7.0
1512611452.9384642,110,8.600000381469727
1512611506.549715,115,9.800000190734863
1512611568.332876,120,11.399999618530273
1512611692.244827,130,12.399999618530273
1512611880.405007,145,12.0
1512611941.998298,150,10.800000190734863
1512612053.3125184,160,14.600000381469727
1512612124.6445665,165,13.199999809265137
1512612176.5856724,170,11.600000381469727
1512612246.2420835,175,13.199999809265137
1512612307.8615773,180,12.199999809265137
1512612379.2721856,185,16.399999618530273
1512612522.7928905,195,14.199999809265137
1512612580.7110813,200,13.0
1512612757.5190532,215,12.0
1512612820.456828,220,13.199999809265137
1512612892.7839944,225,15.600000381469727
1512612963.7120159,230,15.399999618530273
1512613029.3496878,235,13.399999618530273
1512613208.4472978,250,14.600000381469727
1512613272.1962335,255,14.399999618530273
1512613344.2059104,260,17.799999237060547
1512613416.4424887,265,16.799999237060547
1512613486.5979812,270,15.600000381469727
1512613554.1920307,275,16.0
1512613615.7160058,280,15.199999809265137
1512613679.7005472,285,14.600000381469727
1512613741.0412238,290,14.399999618530273
1512613803.3689625,295,16.200000762939453
1512613938.0937917,305,14.399999618530273
1512613997.3131485,310,14.199999809265137
1512614068.085686,315,15.600000381469727
1512614140.515476,320,17.200000762939453
1512614281.2126935,330,15.600000381469727
1512614425.694056,340,18.600000381469727
1512614497.993288,345,17.600000381469727
1512614625.123623,355,13.800000190734863
1512614677.3889568,360,12.800000190734863
1512614812.8967965,370,15.800000190734863
1512614882.2686753,375,15.399999618530273
1512614942.8280814,380,13.399999618530273
1512615014.3865285,385,16.399999618530273
1512615086.116986,390,17.799999237060547
1512615147.45013,395,15.199999809265137
1512615265.1231203,405,12.600000381469727
1512615337.98415,410,18.0
1512615410.6686387,415,17.600000381469727
1512615481.5199616,420,17.799999237060547
1512615624.4333084,430,18.0
1512615833.5860264,445,17.0
1512615907.778962,450,16.0
1512615979.3263772,455,16.200000762939453
1512616050.864753,460,19.399999618530273
1512616185.2086244,470,14.600000381469727
1512616250.0450714,475,16.399999618530273
1512616311.8991692,480,13.600000381469727
1512616511.752533,495,16.600000381469727
1512616585.3298647,500,18.399999618530273
1512616781.5406241,515,16.600000381469727
1512616989.0843797,530,20.0
1512617057.2545853,535,17.799999237060547
1512617110.61369,540,13.399999618530273
1512617178.4835348,545,18.399999618530273
1512617252.608399,550,19.799999237060547
1512617457.4511442,565,19.799999237060547
1512617500.0532703,570,10.199999809265137
1512617571.4072874,575,16.799999237060547
1512617639.0709198,580,17.600000381469727
1512617705.1199489,585,16.600000381469727
1512617839.128447,595,13.600000381469727
1512617907.5233934,600,17.0
1512618118.0568612,615,19.0
1512618328.2819498,630,20.799999237060547
1512618398.9621725,635,17.200000762939453
1512618543.0449922,645,18.799999237060547
1512618680.0017464,655,18.600000381469727
1512618752.10536,660,18.200000762939453
1512618822.5919905,665,18.600000381469727
1512618884.4607408,670,15.800000190734863
1512618950.448431,675,14.600000381469727
1512619016.464336,680,14.800000190734863
1512619156.633684,690,17.399999618530273
1512619228.9862416,695,21.200000762939453
1512619301.863171,700,21.0
1512619373.1251335,705,19.600000381469727
1512619515.4570937,715,20.399999618530273
1512619587.6723156,720,21.600000381469727
1512619638.4805145,725,12.199999809265137
1512619776.0817533,735,19.200000762939453
1512619849.4375315,740,15.399999618530273
1512619922.0545049,745,18.200000762939453
1512620065.6402783,755,20.399999618530273
1512620137.80962,760,19.399999618530273
1512620277.650291,770,16.600000381469727
1512620330.365411,775,11.600000381469727
1512620468.5677698,785,19.200000762939453
1512620538.5994375,790,19.200000762939453
1512620609.2193456,795,16.200000762939453
1512620745.7947743,805,18.799999237060547
1512620803.6473682,810,12.399999618530273
1512620986.9253716,825,13.399999618530273
1512621056.2530594,830,14.199999809265137
1512621121.841013,835,12.0
1512621195.7213724,840,11.199999809265137
1512621339.470911,850,14.0
1512621411.841953,855,18.399999618530273
1512621536.928104,865,13.600000381469727
1512621681.538787,875,16.200000762939453
1512621751.8229735,880,15.800000190734863
1512621817.8821726,885,14.600000381469727
1512621888.746306,890,14.199999809265137
1512622033.2473397,900,18.600000381469727
1512622095.4830058,905,15.600000381469727
1512622304.3894143,920,16.200000762939453
1512622577.192767,940,16.399999618530273
1512622644.5672514,945,16.0
1512622840.4274473,960,10.600000381469727
1512622912.6007373,965,14.199999809265137
1512623051.4361866,975,12.399999618530273
1512623120.950101,980,12.800000190734863
1512623193.7619066,985,11.199999809265137
1512623256.8417282,990,12.399999618530273
1512623329.337351,995,15.0
1512623534.0339382,1010,14.800000190734863
1512623602.8619785,1015,14.399999618530273
1512623669.078615,1020,17.799999237060547
1512623742.5390022,1025,16.799999237060547
1512623949.014559,1040,15.399999618530273
1512624017.2037532,1045,12.800000190734863
1512624073.0879648,1050,12.800000190734863
1512624144.503215,1055,14.0
1512624213.176784,1060,11.800000190734863
1512624277.2021503,1065,11.600000381469727
1512624415.8323877,1075,1.0
1512624486.8285139,1080,1.7999999523162842
1512624553.4377775,1085,10.199999809265137
1512624686.3230581,1095,6.0
1512624757.7394712,1100,12.399999618530273
1512624829.6696243,1105,12.800000190734863
1512624901.0495949,1110,10.399999618530273
1512624973.2505627,1115,10.0
1512625044.6930025,1120,9.199999809265137
1512625115.2829256,1125,10.399999618530273
1512625258.4385443,1135,10.800000190734863
1512625329.9590979,1140,5.199999809265137
1512625477.5619235,1150,12.399999618530273
1512625799.3460748,1170,15.399999618530273
1512625871.3475423,1175,17.399999618530273
1512626004.2539139,1185,9.0
1512626062.7607057,1190,14.0
