Wall time,Step,Value
1512342778.439115,43,0.8394084572792053
1512342782.5263915,46,2.7607362270355225
1512342894.2832854,72,4.956526756286621
1512342965.5413058,93,1.4145745038986206
1512343235.8963494,170,3.9877116680145264
1512343498.6698365,229,0.6581050157546997
1512343505.8863852,236,-1.3189750909805298
1512343572.2850277,257,-0.25235286355018616
1512343623.1332705,270,2.723696708679199
1512343733.2058082,306,3.477628469467163
1512343745.8989944,311,3.4332778453826904
1512343763.6521397,320,0.5276443958282471
1512344272.1239889,475,7.656216621398926
1512344474.6126823,537,3.6327993869781494
1512344618.0236535,582,1.7246211767196655
1512344633.5085108,584,12.865957260131836
1512344811.0920599,637,-0.04035625606775284
1512344869.921857,648,4.750431060791016
1512345042.0966518,718,-0.3384226858615875
1512345067.6860542,724,8.297521591186523
1512345323.4057553,800,15.517849922180176
1512345358.6080074,809,1.768792748451233
1512345445.079278,838,8.67677116394043
1512345931.201383,971,2.766918420791626
1512346111.5118997,1014,6.185145378112793
1512346322.3211854,1067,3.0155234336853027
1512346445.0711074,1105,1.9941678047180176
1512346730.0318446,1181,2.604434013366699
1512347020.8968468,1261,-1.8700573444366455
1512347262.8775158,1317,4.463157653808594
1512347281.7266207,1320,8.380630493164062
1512347338.7936888,1334,5.84999418258667
1512347340.474413,1336,7.768478870391846
1512347552.115806,1386,6.350222587585449
1512347601.8971694,1393,5.254309177398682
1512347761.7202833,1436,8.942927360534668
1512347915.070528,1467,5.539881229400635
1512348275.0341709,1553,7.078835487365723
1512348427.2836423,1585,8.739058494567871
1512348844.6029212,1691,5.663292407989502
1512349050.2590432,1735,9.174884796142578
1512349051.7138617,1737,9.410200119018555
1512349517.9279916,1848,7.693708896636963
1512349672.2932405,1878,11.679498672485352
1512349831.3321536,1916,11.086057662963867
1512349977.6998398,1948,11.2765474319458
1512350371.1258116,2037,11.328822135925293
1512350637.9830546,2098,10.70409870147705
1512351004.365959,2188,9.010819435119629
1512351055.1079473,2201,13.61518383026123
1512351204.7255275,2232,13.02196216583252
1512351310.6719236,2263,11.688464164733887
1512351515.1994464,2307,4.878391265869141
1512351845.3569088,2390,20.25835418701172
1512352039.2527106,2437,7.75545072555542
1512352132.3700914,2454,21.490142822265625
1512352144.1652436,2455,21.35479736328125
1512352145.1167955,2463,19.99814224243164
1512352249.9508884,2486,18.740800857543945
1512352250.6016414,2487,16.77528190612793
1512352302.2154646,2499,20.341922760009766
1512352351.1738591,2504,16.036880493164062
1512352457.397885,2532,18.266382217407227
1512353098.6845496,2688,20.3912353515625
1512353335.2000268,2739,18.822553634643555
1512354262.0015686,2967,20.614002227783203
1512354584.013879,3039,21.299278259277344
1512354584.7662177,3042,22.375659942626953
1512355072.3638823,3161,21.93206214904785
1512355358.8432655,3231,19.18466567993164
1512355430.5918255,3247,21.001699447631836
1512355440.247222,3248,20.100000381469727
1512355666.0586965,3307,20.260631561279297
1512356391.6303742,3481,22.033538818359375
1512356965.8447413,3620,22.83407974243164
1512356966.959258,3621,22.193756103515625
1512357172.9915736,3671,19.29226303100586
1512357449.0909247,3742,20.446338653564453
1512357739.5217319,3814,20.080135345458984
1512357746.746921,3822,24.366050720214844
1512358200.3946378,3929,23.026803970336914
1512358305.099438,3957,20.552623748779297
1512358614.7597272,4038,23.52959632873535
1512358869.9127135,4099,22.87565040588379
1512359236.7088137,4195,17.897436141967773
1512359397.2039635,4233,22.62692642211914
1512359756.7259958,4318,23.75286293029785
1512360092.8337975,4399,18.333263397216797
1512360464.8131351,4492,20.917261123657227
1512360531.4151425,4510,21.325037002563477
1512361176.9121883,4665,12.270822525024414
1512361194.775159,4671,22.922842025756836
1512361228.3248708,4677,21.683292388916016
1512361654.349744,4789,22.69515609741211
1512361729.5326972,4803,22.858816146850586
1512361865.7117393,4841,20.901113510131836
1512362095.0421872,4897,20.185060501098633
1512362411.268275,4972,19.13412094116211
1512362745.1107833,5057,15.443549156188965
1512362746.4312735,5052,18.440582275390625
1512362955.9420006,5105,18.785842895507812
1512363090.3271656,5136,22.528026580810547
1512363944.8461099,5345,20.159515380859375
1512363999.2484097,5360,22.241207122802734
1512364261.3089755,5422,18.25716781616211
1512364770.9195752,5549,24.780193328857422
1512365313.2403963,5677,20.640478134155273
1512365494.8543603,5724,6.92189884185791
1512365836.299669,5809,20.20024871826172
1512366049.0631783,5863,22.481252670288086
1512366070.791083,5868,20.090795516967773
1512366228.788397,5908,20.24152946472168
